Timestamp,Meter_ID,Zone_ID,Voltage_V,Current_A,Active_Power_kW,Reactive_Power_kW,Apparent_Power_kVA,Frequency_Hz,Sub_Meter_Kitchen,Sub_Meter_HVAC,Outdoor_Temp_C
2021-02-24T10:00:00,MTR-4458,North,232.82,2.518,0.546,0.163,0.57,49.952,0.035,0.1,19.86
2021-02-24T10:00:00,MTR-4460,East,232.73,3.735,0.82,0.374,0.901,49.979,0.03,0.183,21.83
2021-02-24T11:00:00,MTR-4451,South,233.94,2.622,0.574,0.193,0.605,49.971,0.109,0.069,21.32
2021-02-24T11:00:00,MTR-4452,East,229.19,5.799,1.248,0.468,1.333,49.963,0.043,0.063,21.28
2021-02-24T11:00:00,MTR-4452,East,229.19,0.658,0.0,0.0,0.0,49.963,0.043,0.063,21.28
2021-02-24T11:00:00,MTR-4453,West,230.15,4.865,1.034,0.494,1.146,49.999,0.077,0.0,21.9
2021-02-24T11:00:00,MTR-4454,North,228.0,2.057,0.429,0.163,0.459,50.0,0.063,0.052,21.56
2021-02-24T11:00:00,MTR-4458,North,236.41,2.344,0.523,0.163,0.548,49.949,0.092,0.0,23.42
2021-02-24T11:00:00,MTR-4459,South,230.5,1.812,0.388,0.113,0.404,49.977,0.015,0.112,22.77
2021-02-24T13:00:00,MTR-4454,North,238.98,2.348,0.522,0.225,0.568,50.021,0.047,0.0,22.77
2021-02-24T13:00:00,MTR-4457,West,232.06,7.779,1.718,0.58,1.813,49.977,0.079,0.029,22.99
2021-02-24T13:00:00,MTR-4459,South,229.79,2.851,0.611,0.183,0.638,50.06,0.063,0.0,23.52
2021-02-24T14:00:00,MTR-4450,North,231.1,5.981,1.302,0.435,1.373,50.016,0.05,0.132,23.55
2021-02-24T14:00:00,MTR-4453,West,232.02,4.212,0.852,0.419,0.949,50.024,0.073,0.054,21.96
2021-02-24T14:00:00,MTR-4454,North,232.27,2.531,0.558,0.235,0.606,49.991,0.033,0.007,22.71
2021-02-24T15:00:00,MTR-4451,South,233.96,5.938,1.285,0.442,1.359,50.13,0.118,0.193,23.66
2021-02-24T15:00:00,MTR-4453,West,232.5,5.547,1.149,0.565,1.28,50.047,0.048,0.132,24.69
2021-02-24T15:00:00,MTR-4457,West,231.26,5.292,1.139,0.459,1.228,49.956,0.089,0.07,23.61
2021-02-24T15:00:00,MTR-4460,East,224.85,3.281,0.67,0.294,0.732,49.949,0.038,0.03,24.16
2021-02-24T16:00:00,MTR-4452,East,231.9,5.607,1.25,0.34,1.295,49.997,0.157,0.048,25.68
2021-02-24T16:00:00,MTR-4455,South,229.41,7.777,1.588,0.858,1.805,49.983,0.049,0.255,26.62
2021-02-24T16:00:00,MTR-4460,East,231.44,4.116,0.838,0.411,0.934,49.986,0.062,0.091,24.91
2021-02-24T17:00:00,MTR-4453,West,226.89,5.911,1.163,0.636,1.325,49.989,0.047,0.054,25.09
2021-02-24T17:00:00,MTR-4456,East,234.61,5.755,1.209,0.579,1.341,50.044,0.086,0.071,25.12
2021-02-24T17:00:00,MTR-4457,West,233.39,6.313,1.375,0.576,1.491,50.102,0.081,0.086,25.52
2021-02-24T18:00:00,MTR-4451,South,229.86,4.574,0.986,0.381,1.057,50.082,0.023,0.361,26.98
2021-02-24T18:00:00,MTR-4451,South,229.86,4.574,0.986,0.381,1.057,50.082,0.023,0.361,26.98
2021-02-24T18:00:00,MTR-4456,East,233.38,5.859,1.234,0.623,1.383,50.003,0.051,0.048,25.89
2021-02-24T19:00:00,MTR-4453,West,233.5,8.938,1.879,0.914,2.089,49.919,0.564,0.324,24.55
2021-02-24T19:00:00,MTR-4459,South,229.78,6.241,1.361,0.422,1.425,50.108,0.457,0.45,26.88
2021-02-24T20:00:00,MTR-4456,East,228.56,9.576,1.948,0.956,2.17,50.01,0.698,0.36,26.42
2021-02-24T20:00:00,MTR-4458,North,226.52,4.859,1.038,0.303,1.081,50.088,0.728,0.4,26.25
2021-02-24T21:00:00,MTR-4453,West,229.95,9.272,1.894,0.986,2.135,50.063,0.562,0.169,25.14
2021-02-24T21:00:00,MTR-4458,North,239.48,5.652,1.285,0.489,1.375,50.03,0.499,0.338,25.29
2021-02-24T21:00:00,MTR-4458,North,239.48,3.589,0.0,0.0,0.0,50.03,0.499,0.338,25.29
2021-02-24T21:00:00,MTR-4459,South,228.56,6.677,1.489,0.515,1.575,49.98,0.579,0.327,26.99
2021-02-24T22:00:00,MTR-4450,North,227.98,8.149,1.816,0.495,1.882,49.982,0.452,0.31,24.52
2021-02-24T22:00:00,MTR-4457,West,221.75,7.949,1.695,0.544,1.78,50.008,0.496,0.349,26.74
2021-02-24T23:00:00,MTR-4453,West,224.87,7.679,1.52,0.778,1.708,49.977,0.497,0.222,26.1
2021-02-24T23:00:00,MTR-4455,South,222.84,10.143,2.014,1.082,2.287,49.945,0.712,0.223,25.63
2021-02-24T23:00:00,MTR-4459,South,228.91,7.419,1.632,0.452,1.693,50.078,0.546,0.251,25.46
2021-02-25T00:00:00,MTR-4450,North,226.02,4.944,1.06,0.386,1.128,49.999,0.137,0.012,23.49
2021-02-25T00:00:00,MTR-4456,East,226.62,5.594,1.134,0.609,1.287,50.005,0.026,0.075,25.25
2021-02-25T00:00:00,MTR-4459,South,227.59,5.856,1.274,0.368,1.326,49.976,0.036,0.38,27.42
2021-02-25T01:00:00,MTR-4450,North,226.37,3.956,0.868,0.275,0.911,49.91,0.052,0.107,23.14
2021-02-25T01:00:00,MTR-4451,South,222.69,4.558,0.967,0.324,1.02,50.04,0.0,0.03,23.99
2021-02-25T01:00:00,MTR-4455,South,225.1,5.773,1.16,0.604,1.308,49.979,0.065,0.145,25.41
2021-02-25T01:00:00,MTR-4458,North,225.35,3.078,0.646,0.242,0.69,49.985,0.066,0.068,23.12
2021-02-25T02:00:00,MTR-4450,North,223.7,5.736,1.248,0.364,1.3,50.111,0.128,0.038,21.37
2021-02-25T02:00:00,MTR-4451,South,220.85,3.899,0.833,0.234,0.865,49.974,0.081,0.015,22.88
2021-02-25T02:00:00,MTR-4459,South,225.76,4.782,1.029,0.293,1.07,49.998,0.094,0.132,25.72
2021-02-25T03:00:00,MTR-4452,East,231.49,5.064,1.078,0.425,1.159,49.997,0.017,0.163,23.5
2021-02-25T03:00:00,MTR-4453,West,224.35,6.86,1.397,0.64,1.537,50.065,0.117,0.183,25.15
2021-02-25T03:00:00,MTR-4458,North,233.39,2.519,0.523,0.201,0.56,50.04,0.049,0.064,21.97
2021-02-25T04:00:00,MTR-4450,North,231.88,4.536,0.969,0.366,1.035,49.966,0.063,0.061,22.22
2021-02-25T04:00:00,MTR-4450,North,231.88,4.536,0.969,0.366,1.035,49.966,0.063,0.061,22.22
2021-02-25T04:00:00,MTR-4452,East,220.45,6.099,1.237,0.507,1.337,49.989,0.056,0.136,22.17
2021-02-25T04:00:00,MTR-4454,North,225.82,2.314,0.478,0.195,0.517,49.989,0.039,0.108,21.49
2021-02-25T04:00:00,MTR-4455,South,228.79,7.088,1.465,0.684,1.617,50.055,0.045,0.0,23.82
2021-02-25T04:00:00,MTR-4458,North,231.41,3.196,0.698,0.23,0.735,49.981,0.062,0.085,22.44
2021-02-25T04:00:00,MTR-4459,South,228.44,3.41,0.778,0.233,0.812,49.962,0.0,0.031,22.53
2021-02-25T05:00:00,MTR-4450,North,228.42,5.734,1.247,0.43,1.319,50.03,0.07,0.0,22.49
2021-02-25T05:00:00,MTR-4458,North,226.9,3.534,0.752,0.238,0.789,50.059,0.0,0.058,23.01
2021-02-25T05:00:00,MTR-4460,East,227.85,4.174,0.897,0.373,0.972,49.915,0.043,0.0,22.27
2021-02-25T06:00:00,MTR-4451,South,223.39,5.574,1.188,0.484,1.283,49.97,0.447,0.149,21.51
2021-02-25T06:00:00,MTR-4451,South,,5.574,,0.484,1.283,49.97,0.447,0.149,21.51
2021-02-25T06:00:00,MTR-4452,East,221.93,8.117,1.689,0.586,1.788,49.951,0.336,0.213,21.53
2021-02-25T06:00:00,MTR-4453,West,231.29,6.716,1.417,0.646,1.557,49.978,0.426,0.194,21.32
2021-02-25T06:00:00,MTR-4458,North,230.37,4.102,0.841,0.307,0.895,49.998,0.438,0.143,20.01
2021-02-25T07:00:00,MTR-4458,North,235.07,3.792,0.83,0.298,0.882,49.979,0.386,0.195,20.54
2021-02-25T07:00:00,MTR-4460,East,228.53,7.337,1.523,0.729,1.688,49.864,0.439,0.194,22.27
2021-02-25T08:00:00,MTR-4453,West,234.0,5.737,1.22,0.588,1.354,50.02,0.531,0.0,22.21
2021-02-25T08:00:00,MTR-4458,North,229.45,4.041,0.891,0.309,0.943,49.97,0.515,0.102,22.39
2021-02-25T08:00:00,MTR-4458,North,229.45,4.041,0.891,0.309,0.943,49.97,0.515,0.102,22.39
2021-02-25T08:00:00,MTR-4459,South,227.47,7.167,1.554,0.508,1.635,50.003,0.57,0.2,21.22
2021-02-25T09:00:00,MTR-4456,East,238.26,7.547,1.634,0.771,1.807,50.02,0.521,0.137,22.15
2021-02-25T09:00:00,MTR-4457,West,235.36,6.703,1.477,0.507,1.562,50.003,0.447,0.2,22.34
2021-02-25T10:00:00,MTR-4454,North,228.33,2.611,0.553,0.241,0.603,49.942,0.083,0.056,22.08
2021-02-25T11:00:00,MTR-4454,North,225.86,3.361,0.678,0.292,0.738,50.032,0.12,0.091,22.17
2021-02-25T11:00:00,MTR-4456,East,232.94,5.646,1.206,0.568,1.333,50.004,0.11,0.066,22.0
2021-02-25T13:00:00,MTR-4450,North,231.02,3.487,0.763,0.243,0.801,49.981,0.0,0.036,23.46
2021-02-25T13:00:00,MTR-4451,South,229.68,5.012,1.062,0.373,1.126,50.015,0.0,0.046,23.99
2021-02-25T13:00:00,MTR-4452,East,232.24,5.422,1.19,0.436,1.267,49.992,0.16,0.0,22.22
2021-02-25T13:00:00,MTR-4459,South,233.23,5.245,1.195,0.377,1.253,49.989,0.104,0.079,24.15
2021-02-25T14:00:00,MTR-4450,North,229.31,7.148,1.591,0.372,1.634,49.972,0.0,0.156,23.89
2021-02-25T14:00:00,MTR-4451,South,236.1,4.918,1.086,0.404,1.159,49.958,0.057,0.113,25.57
2021-02-25T14:00:00,MTR-4455,South,232.74,6.49,1.323,0.748,1.52,50.068,0.096,0.058,24.26
2021-02-25T14:00:00,MTR-4457,West,232.27,5.016,1.123,0.375,1.184,50.085,0.0,0.02,23.43
2021-02-25T15:00:00,MTR-4452,East,230.0,6.047,1.351,0.38,1.403,49.995,0.078,0.0,24.9
2021-02-25T15:00:00,MTR-4458,North,227.33,1.495,0.327,0.107,0.345,50.094,0.058,0.038,21.19
2021-02-25T16:00:00,MTR-4453,West,220.93,4.802,0.942,0.49,1.062,50.046,0.081,0.081,25.7
2021-02-25T17:00:00,MTR-4456,East,234.66,5.056,1.052,0.563,1.193,50.056,0.035,0.053,26.32
2021-02-25T17:00:00,MTR-4458,North,236.82,2.853,0.604,0.205,0.638,50.043,0.019,0.095,23.39
2021-02-25T17:00:00,MTR-4459,South,232.88,4.275,0.965,0.322,1.017,49.981,0.184,0.112,24.98
2021-02-25T18:00:00,MTR-4451,South,231.26,4.512,0.971,0.337,1.027,50.018,0.142,0.322,27.24
2021-02-25T18:00:00,MTR-4455,South,228.54,6.92,1.435,0.688,1.591,50.057,0.048,0.113,25.81
2021-02-25T18:00:00,MTR-4456,East,234.63,6.382,1.362,0.677,1.521,50.018,0.019,0.069,26.33
2021-02-25T18:00:00,MTR-4456,East,,6.382,,0.677,1.521,50.018,0.019,0.069,26.33
2021-02-25T19:00:00,MTR-4452,East,226.32,8.523,1.814,0.686,1.939,50.058,0.702,0.305,26.95
2021-02-25T19:00:00,MTR-4458,North,228.1,4.141,0.889,0.334,0.949,50.043,0.515,0.171,25.46
2021-02-25T19:00:00,MTR-4459,South,226.26,5.809,1.27,0.246,1.293,50.047,0.481,0.249,24.64
2021-02-25T19:00:00,MTR-4460,East,230.84,7.277,1.515,0.724,1.679,50.024,0.605,0.393,26.75
2021-02-25T20:00:00,MTR-4450,North,232.72,10.332,2.355,0.468,2.401,50.041,0.508,0.157,25.28
2021-02-25T21:00:00,MTR-4454,North,234.25,4.558,0.959,0.433,1.052,50.067,0.612,0.196,24.72
2021-02-25T22:00:00,MTR-4452,East,229.74,6.628,1.406,0.538,1.505,49.987,0.506,0.273,25.83
2021-02-25T22:00:00,MTR-4455,South,229.07,9.733,2.042,0.948,2.251,50.049,0.69,0.235,26.37
2021-02-25T22:00:00,MTR-4460,East,227.47,6.558,1.322,0.662,1.479,50.013,0.656,0.232,25.31
2021-02-25T23:00:00,MTR-4450,North,223.44,8.908,1.891,0.536,1.966,50.034,0.601,0.265,24.69
2021-02-25T23:00:00,MTR-4457,West,223.16,7.548,1.573,0.62,1.691,49.978,0.687,0.256,24.12
2021-02-25T23:00:00,MTR-4460,East,222.78,8.933,1.838,0.756,1.988,49.941,0.512,0.505,27.09
2021-02-26T00:00:00,MTR-4450,North,223.74,6.203,1.307,0.442,1.38,49.988,0.096,0.0,24.34
2021-02-26T00:00:00,MTR-4451,South,228.14,4.058,0.906,0.215,0.931,50.037,0.067,0.168,26.51
2021-02-26T00:00:00,MTR-4452,East,228.52,4.27,0.934,0.306,0.982,49.969,0.028,0.0,25.06
2021-02-26T00:00:00,MTR-4453,West,223.48,3.963,0.772,0.46,0.899,49.994,0.113,0.055,24.51
2021-02-26T00:00:00,MTR-4454,North,223.29,3.42,0.677,0.286,0.735,49.98,0.095,0.113,24.18
2021-02-26T00:00:00,MTR-4455,South,228.13,8.181,1.663,0.82,1.854,50.044,0.081,0.101,24.35
2021-02-26T00:00:00,MTR-4459,South,229.14,3.275,0.718,0.2,0.746,49.971,0.0,0.1,25.57
2021-02-26T01:00:00,MTR-4453,West,226.45,4.412,0.892,0.42,0.986,50.043,0.103,0.046,24.96
2021-02-26T01:00:00,MTR-4453,West,,4.412,,0.42,0.986,50.043,0.103,0.046,24.96
2021-02-26T01:00:00,MTR-4454,North,227.73,2.554,0.505,0.227,0.554,49.991,0.048,0.077,24.14
2021-02-26T01:00:00,MTR-4457,West,223.49,5.058,1.075,0.36,1.133,50.025,0.055,0.128,25.39
2021-02-26T02:00:00,MTR-4452,East,225.02,6.288,1.337,0.459,1.414,49.895,0.127,0.042,24.0
2021-02-26T02:00:00,MTR-4456,East,228.15,5.856,1.187,0.586,1.323,49.955,0.029,0.049,23.48
2021-02-26T02:00:00,MTR-4457,West,222.93,3.421,0.718,0.313,0.784,49.968,0.106,0.063,24.0
2021-02-26T02:00:00,MTR-4458,North,231.78,2.874,0.638,0.224,0.677,50.005,0.05,0.02,21.87
2021-02-26T02:00:00,MTR-4459,South,226.61,3.348,0.728,0.145,0.743,50.07,0.136,0.088,24.86
2021-02-26T03:00:00,MTR-4450,North,226.57,3.267,0.698,0.22,0.732,49.99,0.176,0.082,23.28
2021-02-26T03:00:00,MTR-4452,East,228.49,4.785,1.002,0.382,1.072,49.995,0.008,0.022,24.14
2021-02-26T03:00:00,MTR-4456,East,231.62,4.889,1.042,0.469,1.142,49.937,0.013,0.061,22.46
2021-02-26T03:00:00,MTR-4459,South,227.1,3.852,0.826,0.238,0.86,49.999,0.0,0.072,24.06
2021-02-26T04:00:00,MTR-4458,North,227.89,2.878,0.623,0.221,0.66,50.022,0.103,0.156,21.8
2021-02-26T04:00:00,MTR-4459,South,232.23,2.904,0.639,0.166,0.66,49.94,0.014,0.127,23.87
2021-02-26T05:00:00,MTR-4454,North,225.54,1.492,0.341,0.135,0.367,49.912,0.014,0.086,21.97
2021-02-26T05:00:00,MTR-4456,East,233.4,5.34,1.096,0.543,1.223,49.966,0.029,0.111,22.86
2021-02-26T05:00:00,MTR-4458,North,231.04,2.811,0.589,0.208,0.625,49.952,0.078,0.055,21.59
2021-02-26T05:00:00,MTR-4459,South,236.18,4.749,1.093,0.294,1.132,49.977,0.077,0.123,23.57
2021-02-26T06:00:00,MTR-4451,South,223.65,4.666,0.985,0.291,1.027,49.973,0.412,0.058,23.13
2021-02-26T07:00:00,MTR-4450,North,228.76,6.909,1.488,0.47,1.561,49.964,0.443,0.145,21.19
2021-02-26T07:00:00,MTR-4451,South,226.28,5.154,1.106,0.375,1.168,49.954,0.6,0.072,23.51
2021-02-26T07:00:00,MTR-4451,South,226.28,5.154,1.106,0.375,1.168,49.954,0.6,0.072,23.51
2021-02-26T07:00:00,MTR-4456,East,234.65,7.552,1.524,0.791,1.717,49.978,0.584,0.126,21.32
2021-02-26T08:00:00,MTR-4453,West,229.0,8.103,1.655,0.792,1.835,49.934,0.384,0.163,21.73
2021-02-26T08:00:00,MTR-4457,West,230.01,6.58,1.413,0.551,1.516,49.97,0.291,0.139,21.75
2021-02-26T09:00:00,MTR-4450,North,232.11,6.585,1.475,0.474,1.55,49.992,0.424,0.136,20.38
2021-02-26T09:00:00,MTR-4457,West,230.52,6.173,1.346,0.533,1.448,50.017,0.362,0.059,22.69
2021-02-26T09:00:00,MTR-4457,West,230.52,4.122,0.0,0.0,0.0,50.017,0.362,0.059,22.69
2021-02-26T09:00:00,MTR-4458,North,233.4,4.699,1.032,0.367,1.096,49.938,0.562,0.149,19.98
2021-02-26T10:00:00,MTR-4456,East,233.57,5.697,1.186,0.579,1.32,49.934,0.085,0.054,22.27
2021-02-26T10:00:00,MTR-4458,North,230.82,1.473,0.311,0.109,0.33,49.99,0.063,0.061,21.27
2021-02-26T11:00:00,MTR-4450,North,231.38,5.825,1.262,0.445,1.338,50.02,0.008,0.25,20.97
2021-02-26T11:00:00,MTR-4452,East,234.0,5.325,1.226,0.418,1.295,49.996,0.181,0.054,23.18
2021-02-26T11:00:00,MTR-4453,West,230.04,5.435,1.094,0.552,1.225,49.978,0.0,0.084,22.04
2021-02-26T11:00:00,MTR-4454,North,230.48,2.596,0.545,0.221,0.588,50.021,0.085,0.01,22.42
2021-02-26T11:00:00,MTR-4455,South,229.19,6.813,1.385,0.763,1.582,50.048,0.076,0.059,24.36
2021-02-26T12:00:00,MTR-4451,South,236.34,3.753,0.826,0.282,0.873,49.9,0.145,0.042,24.56
2021-02-26T13:00:00,MTR-4453,West,231.89,4.73,0.975,0.5,1.095,50.006,0.146,0.0,23.53
2021-02-26T13:00:00,MTR-4457,West,232.99,4.918,1.026,0.361,1.088,50.011,0.123,0.0,23.39
2021-02-26T13:00:00,MTR-4458,North,236.22,1.988,0.454,0.169,0.485,49.955,0.125,0.049,22.62
2021-02-26T13:00:00,MTR-4459,South,231.05,4.301,0.954,0.274,0.993,49.954,0.0,0.088,22.66
2021-02-26T14:00:00,MTR-4453,West,227.03,5.92,1.24,0.549,1.356,49.994,0.05,0.051,23.42
2021-02-26T14:00:00,MTR-4457,West,236.7,6.844,1.523,0.577,1.628,50.106,0.02,0.244,24.24
2021-02-26T15:00:00,MTR-4451,South,232.09,6.417,1.431,0.396,1.484,49.992,0.122,0.174,26.33
2021-02-26T15:00:00,MTR-4453,West,223.49,4.918,0.953,0.494,1.074,50.014,0.092,0.057,25.3
2021-02-26T15:00:00,MTR-4453,West,223.49,4.918,0.953,0.494,1.074,50.014,0.092,0.057,25.3
2021-02-26T15:00:00,MTR-4460,East,228.96,3.606,0.694,0.384,0.793,49.998,0.082,0.056,24.85
2021-02-26T15:00:00,MTR-4460,East,228.96,3.606,0.694,0.384,0.793,49.998,0.082,0.056,24.85
2021-02-26T16:00:00,MTR-4452,East,232.8,5.973,1.273,0.48,1.36,50.064,0.017,0.112,26.04
2021-02-26T16:00:00,MTR-4453,West,232.04,5.321,1.096,0.569,1.235,50.004,0.026,0.0,25.87
2021-02-26T16:00:00,MTR-4455,South,230.54,6.94,1.399,0.833,1.628,50.025,0.031,0.088,25.18
2021-02-26T16:00:00,MTR-4457,West,227.77,5.866,1.257,0.451,1.335,50.032,0.042,0.0,24.94
2021-02-26T17:00:00,MTR-4456,East,237.2,5.601,1.175,0.581,1.311,50.018,0.064,0.07,25.52
2021-02-26T17:00:00,MTR-4458,North,229.11,3.881,0.812,0.326,0.875,50.057,0.085,0.1,25.11
2021-02-26T18:00:00,MTR-4453,West,224.6,5.732,1.156,0.61,1.307,50.026,0.048,0.173,26.37
2021-02-26T18:00:00,MTR-4455,South,228.31,6.342,1.26,0.725,1.454,50.055,0.093,0.137,26.84
2021-02-26T18:00:00,MTR-4457,West,235.58,5.882,1.279,0.457,1.358,49.939,0.079,0.144,26.9
2021-02-26T18:00:00,MTR-4460,East,231.03,3.397,0.706,0.32,0.775,50.006,0.0,0.144,25.82
2021-02-26T19:00:00,MTR-4452,East,223.66,9.839,2.087,0.714,2.206,49.971,0.653,0.212,26.0
2021-02-26T19:00:00,MTR-4452,East,223.66,67.887,119.739,74.207,140.869,49.971,0.653,0.212,26.0
2021-02-26T19:00:00,MTR-4453,West,224.38,8.383,1.692,0.8,1.872,50.009,0.646,0.265,26.19
2021-02-26T19:00:00,MTR-4454,North,232.3,5.922,1.206,0.587,1.341,49.975,0.646,0.323,25.14
2021-02-26T20:00:00,MTR-4450,North,227.9,6.56,1.421,0.511,1.51,50.046,0.785,0.034,25.49
2021-02-26T20:00:00,MTR-4450,North,227.9,6.56,1.421,0.511,1.51,50.046,0.785,0.034,25.49
2021-02-26T20:00:00,MTR-4453,West,227.6,7.518,1.572,0.751,1.742,49.976,0.677,0.2,26.18
2021-02-26T20:00:00,MTR-4456,East,229.53,7.679,1.591,0.806,1.784,50.03,0.651,0.289,24.41
2021-02-26T20:00:00,MTR-4459,South,226.29,6.801,1.479,0.444,1.544,50.018,0.626,0.636,27.82
2021-02-26T21:00:00,MTR-4454,North,223.35,5.992,1.214,0.552,1.334,49.977,0.525,0.286,25.97
2021-02-26T21:00:00,MTR-4458,North,233.2,4.195,0.935,0.318,0.988,50.02,0.454,0.196,25.25
2021-02-26T22:00:00,MTR-4453,West,227.41,6.979,1.381,0.741,1.567,50.013,0.432,0.268,24.89
2021-02-26T22:00:00,MTR-4457,West,226.95,6.713,1.435,0.521,1.527,49.982,0.583,0.21,26.46
2021-02-26T23:00:00,MTR-4452,East,228.74,9.109,1.896,0.788,2.053,49.978,0.476,0.503,25.35
2021-02-26T23:00:00,MTR-4456,East,231.9,8.241,1.725,0.816,1.908,49.991,0.541,0.178,26.09
2021-02-27T00:00:00,MTR-4451,South,222.89,3.073,0.636,0.208,0.669,49.996,0.124,0.064,24.75
2021-02-27T00:00:00,MTR-4453,West,220.72,4.462,0.898,0.427,0.995,49.996,0.146,0.034,24.12
2021-02-27T00:00:00,MTR-4455,South,225.72,6.121,1.242,0.63,1.392,49.964,0.146,0.072,25.29
2021-02-27T00:00:00,MTR-4457,West,229.35,5.807,1.25,0.457,1.331,50.036,0.123,0.196,24.54
2021-02-27T02:00:00,MTR-4450,North,222.92,4.401,0.944,0.248,0.976,49.94,0.076,0.03,22.65
2021-02-27T02:00:00,MTR-4453,West,222.52,5.551,1.072,0.604,1.23,49.98,0.136,0.133,23.78
2021-02-27T02:00:00,MTR-4458,North,229.27,1.428,0.332,0.11,0.349,49.99,0.0,0.054,23.33
2021-02-27T02:00:00,MTR-4459,South,232.37,4.32,0.948,0.313,0.999,50.007,0.164,0.045,25.17
2021-02-27T02:00:00,MTR-4460,East,225.76,4.715,0.941,0.45,1.043,49.983,0.099,0.033,24.71
2021-02-27T03:00:00,MTR-4458,North,235.86,1.567,0.355,0.12,0.375,49.985,0.017,0.202,21.5
2021-02-27T04:00:00,MTR-4453,West,223.32,4.689,0.956,0.463,1.062,49.998,0.089,0.177,21.11
2021-02-27T05:00:00,MTR-4450,North,224.29,5.913,1.227,0.389,1.287,49.987,0.281,0.034,21.19
2021-02-27T05:00:00,MTR-4451,South,235.97,2.394,0.538,0.185,0.569,49.935,0.119,0.063,23.66
2021-02-27T05:00:00,MTR-4452,East,227.86,4.9,1.031,0.405,1.108,49.92,0.071,0.156,21.9
2021-02-27T05:00:00,MTR-4454,North,226.24,1.87,0.412,0.179,0.449,49.931,0.126,0.0,20.66
2021-02-27T06:00:00,MTR-4457,West,220.18,7.538,1.517,0.646,1.649,49.993,0.567,0.105,22.13
2021-02-27T07:00:00,MTR-4450,North,231.16,7.852,1.678,0.541,1.763,50.032,0.507,0.13,20.9
2021-02-27T07:00:00,MTR-4457,West,234.15,6.046,1.262,0.526,1.368,49.944,0.478,0.106,22.41
2021-02-27T07:00:00,MTR-4457,West,234.15,6.046,1.262,0.526,1.368,49.944,0.478,0.106,22.41
2021-02-27T07:00:00,MTR-4460,East,222.51,3.991,0.797,0.355,0.873,49.876,0.484,0.076,22.02
2021-02-27T09:00:00,MTR-4454,North,230.97,3.153,0.662,0.28,0.719,49.926,0.537,0.144,21.89
2021-02-27T10:00:00,MTR-4450,North,230.58,3.727,0.812,0.223,0.842,50.011,0.0,0.0,20.83
2021-02-27T10:00:00,MTR-4451,South,232.25,3.306,0.754,0.209,0.783,49.976,0.14,0.148,22.13
2021-02-27T10:00:00,MTR-4453,West,227.88,5.036,1.02,0.506,1.138,49.969,0.077,0.117,22.73
2021-02-27T11:00:00,MTR-4456,East,235.39,5.248,1.106,0.538,1.23,49.945,0.161,0.107,23.41
2021-02-27T13:00:00,MTR-4452,East,227.57,5.773,1.256,0.399,1.318,50.037,0.121,0.242,23.32
2021-02-27T14:00:00,MTR-4450,North,234.09,4.214,0.947,0.222,0.972,50.028,0.215,0.067,23.31
2021-02-27T14:00:00,MTR-4454,North,228.0,2.392,0.485,0.239,0.541,50.044,0.103,0.08,24.07
2021-02-27T15:00:00,MTR-4450,North,226.82,2.478,0.558,0.174,0.584,49.966,0.121,0.011,22.7
2021-02-27T15:00:00,MTR-4451,South,233.19,4.556,0.994,0.331,1.048,49.976,0.181,0.062,25.04
2021-02-27T15:00:00,MTR-4456,East,234.93,4.447,0.924,0.45,1.028,49.996,0.077,0.085,23.86
2021-02-27T16:00:00,MTR-4456,East,236.94,5.451,1.161,0.653,1.332,49.993,0.097,0.156,25.35
2021-02-27T16:00:00,MTR-4457,West,227.01,6.775,1.448,0.476,1.524,50.055,0.16,0.086,25.01
2021-02-27T16:00:00,MTR-4460,East,233.87,2.612,0.578,0.253,0.631,50.049,0.095,0.107,23.82
2021-02-27T17:00:00,MTR-4452,East,233.09,5.726,1.19,0.472,1.281,50.032,0.083,0.191,25.99
2021-02-27T17:00:00,MTR-4453,West,224.37,6.503,1.314,0.64,1.461,49.997,0.134,0.057,25.71
2021-02-27T17:00:00,MTR-4455,South,230.95,7.108,1.494,0.717,1.657,50.07,0.234,0.218,26.68
2021-02-27T18:00:00,MTR-4455,South,233.73,6.452,1.281,0.729,1.474,50.03,0.207,0.084,25.15
2021-02-27T18:00:00,MTR-4458,North,235.19,0.808,0.185,0.063,0.196,49.998,0.122,0.176,26.69
2021-02-27T18:00:00,MTR-4460,East,224.85,4.408,0.898,0.375,0.973,50.04,0.072,0.21,26.89
2021-02-27T19:00:00,MTR-4450,North,227.04,9.102,1.926,0.776,2.077,50.083,0.499,0.422,26.33
2021-02-27T19:00:00,MTR-4451,South,231.16,5.919,1.3,0.454,1.377,50.041,0.661,0.446,26.86
2021-02-27T19:00:00,MTR-4452,East,225.47,9.201,1.906,0.853,2.088,50.041,0.596,0.381,26.54
2021-02-27T20:00:00,MTR-4454,North,227.17,5.121,1.075,0.488,1.181,50.006,0.762,0.212,25.73
2021-02-27T20:00:00,MTR-4455,South,227.59,10.38,2.102,1.124,2.384,50.013,0.732,0.647,27.12
2021-02-27T20:00:00,MTR-4456,East,229.08,7.635,1.554,0.762,1.73,50.049,0.593,0.22,24.9
2021-02-27T20:00:00,MTR-4457,West,223.62,7.219,1.525,0.553,1.623,50.116,0.632,0.359,25.37
2021-02-27T21:00:00,MTR-4451,South,226.28,7.48,1.589,0.593,1.697,50.064,0.598,0.398,26.54
